证券代码,证券简称,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROE,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA,ROA
002392.SZ,北京利尔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5005,,,,35.3809,,,,24.5803,,13.2041,,28.3635,7.6607,5.6868,8.0077,9.7578,1.3019,3.1039,4.9041,6.5031,1.5813,3.1685,4.8365,5.7841,1.9898,3.9411,5.5636,7.3034,2.1668,4.2885,6.9229,7.1327,1.6944,3.2715,4.8145,-1.6014,1.0245,2.85,4.808,5.0342,1.3292,2.7827,3.7599,5.2796,0.4777,0.0057,0.6118,0.1405,0.5336,0.3341,0.0897,0.4409,0.513,0.7371,0.5656,0.9967,0.96,0.6605,0.9867,0.6161,0.1413,0.5965,0.8919,0.9595,0.0962,0.229,0.7151,0.2377,0.4619,0.395,0.0945,0.8983,0.7731,0.9716,0.772,0.2265,0.1843,0.8479,0.7513,0.8725,0.1937,0.165,0.4486,0.2329,0.3813,0.5667,0.3065,0.9206,0.5763,0.7727,0.7628,0.9854,0.6357,0.0918,0.8004,0.3666,0.7336,0.6758,0.4388,0.6441,0.3813,0.6653,0.2219,0.9626,0.5194,0.0543,0.522,0.4186,0.6994,0.9266,0.8387,0.2833,0.9399,0.434,0.5448,0.8552,0.373,0.6752,0.9981,0.2649,0.0673,0.3943,0.1049,0.9763,0.3584,0.167,0.3041,0.9699,0.5657,0.5543,0.037,0.0949,0.4164,0.6472,0.3204,0.7335
002393.SZ,力生制药,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9857,,,,32.3339,,,,31.6611,,24.8107,,36.3836,15.9562,8.9188,12.0881,13.3624,6.1808,8.9956,10.6467,11.9943,3.5319,7.4742,9.8807,10.6879,3.7769,7.2818,9.5768,10.4663,2.2074,3.2524,3.6903,3.1844,1.5994,3.628,4.055,3.885,1.4271,2.3337,2.6572,3.8631,1.341,2.589,3.2908,3.8333,0.7093,0.3062,0.9925,0.4514,0.3953,0.5406,0.4705,0.1337,0.7168,0.3949,0.67,0.1658,0.3034,0.8467,0.5519,0.6316,0.1343,0.647,0.1674,0.6574,0.7952,0.836,0.7579,0.7738,0.8933,0.945,0.5263,0.1896,0.8285,0.7217,0.2192,0.6275,0.1049,0.6261,0.7198,0.7094,0.1006,0.1734,0.386,0.9786,0.8436,0.2335,0.1573,0.8217,0.1344,0.9295,0.7271,0.6382,0.1833,0.3389,0.1977,0.4562,0.8922,0.6296,0.9703,0.1138,0.8586,0.0454,0.6399,0.5195,0.7,0.6777,0.8312,0.8954,0.442,0.5867,0.7511,0.2558,0.9975,0.4909,0.0389,0.0187,0.2545,0.3584,0.1911,0.9465,0.5772,0.0796,0.4631,0.6084,0.9346,0.9849,0.0759,0.1431,0.2772,0.4037,0.0898,0.4832,0.2647,0.2152,0.4367,0.8912
002394.SZ,联发股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5809,,,,52.1946,,,,29.1237,,16.2114,,36.6845,6.2077,6.7681,11.0372,17.2425,2.307,5.8627,9.8481,15.0389,1.617,3.9342,6.4895,10.6071,1.9316,4.6242,7.5682,11.9598,1.7843,4.5367,7.0661,12.0261,1.7559,4.4317,6.9145,11.1909,2.1728,5.4998,8.8233,14.3065,2.0778,4.8929,7.5315,12.2023,0.8891,0.6466,0.8335,0.6094,0.4272,0.5095,0.9384,0.7362,0.7732,0.0091,0.7057,0.3509,0.6352,0.9999,0.8865,0.5816,0.2239,0.225,0.2009,0.1699,0.7846,0.8079,0.2794,0.678,0.1642,0.4606,0.3778,0.8028,0.2687,0.1239,0.2574,0.2606,0.5745,0.8745,0.1546,0.2083,0.5667,0.3316,0.7014,0.6593,0.8169,0.3454,0.2311,0.3537,0.5547,0.5262,0.1491,0.4665,0.5407,0.3707,0.2995,0.8165,0.4584,0.0939,0.9707,0.1282,0.9927,0.8869,0.8727,0.9166,0.7934,0.2807,0.2765,0.7936,0.422,0.2825,0.9306,0.8191,0.0564,0.9076,0.6879,0.0981,0.8799,0.4014,0.7031,0.8373,0.3813,0.7009,0.7053,0.8602,0.0622,0.2844,0.5852,0.8911,0.2001,0.6442,0.3494,0.8313,0.3643,0.6494,0.6842,0.3755
002395.SZ,双象股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0388,,,,30.515,,,,23.9599,,10.5538,,23.8737,4.9149,4.7495,7.0608,9.2084,1.7682,3.6915,4.649,5.1011,0.9401,2.3364,3.2307,3.5713,0.4943,1.7583,2.3912,2.3793,-0.204,0.4655,1.0551,1.0079,0.0164,0.7926,2.0719,2.9011,0.8961,2.4813,2.9592,4.3301,0.4653,1.3596,1.0326,1.5653,0.4598,0.2223,0.6396,0.6312,0.9099,0.4628,0.2277,0.9709,0.6278,0.584,0.8216,0.2237,0.5048,0.7704,0.3573,0.3742,0.5679,0.2792,0.5682,0.7942,0.2249,0.7916,0.3285,0.456,0.8457,0.8391,0.5928,0.9655,0.9673,0.5996,0.3151,0.0054,0.0181,0.9685,0.9561,0.6045,0.8062,0.0401,0.8726,0.9832,0.7801,0.8375,0.7909,0.1703,0.4387,0.9748,0.469,0.8721,0.0631,0.4489,0.4268,0.1214,0.1277,0.7374,0.3641,0.1925,0.7071,0.0449,0.0775,0.5592,0.9193,0.3994,0.1735,0.6736,0.2784,0.7291,0.4902,0.6325,0.0867,0.4299,0.5792,0.488,0.2982,0.2125,0.8652,0.1934,0.9733,0.0123,0.0445,0.3114,0.3114,0.0423,0.5053,0.2587,0.9201,0.5941,0.8008,0.8582,0.1403,0.1242,0.8182,0.5329
002396.SZ,星网锐捷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7163,,,,22.7669,,,,27.2819,,,,24.1005,,,,28.3582,3.4269,5.1071,9.1903,13.9401,-0.8669,3.0837,6.452,10.8861,0.3999,4.1709,8.7047,12.4998,0.3725,2.4611,6.5587,12.3706,0.4719,2.6619,6.7436,11.6376,-0.4859,1.0111,5.991,11.0212,-0.3875,1.4775,6.5799,11.6205,-0.647,1.7986,9.2083,15.5253,0.2497,0.3157,0.0787,0.9103,0.6345,0.0204,0.0475,0.4892,0.4528,0.0589,0.4531,0.9239,0.4446,0.3652,0.104,0.4719,0.1841,0.9019,0.8265,0.6536,0.4049,0.7743,0.5893,0.6181,0.1854,0.6047,0.6615,0.4416,0.1636,0.726,0.8158,0.9531,0.2237,0.1226,0.5058,0.8682,0.2855,0.3557,0.8047,0.9215,0.161,0.8359,0.9184,0.8312,0.9665,0.9496,0.5817,0.1109,0.8624,0.3521,0.2991,0.1205,0.0594,0.4757,0.9385,0.6553,0.3025,0.7297,0.779,0.3275,0.5457,0.6711,0.4805,0.8388,0.5487,0.02,0.314,0.2402,0.1891,0.4164,0.9713,0.2279,0.9901,0.7645,0.7456,0.3395,0.8707,0.7307,0.5366,0.1555,0.3349,0.6916,0.8723,0.3869,0.4935,0.6517,0.8898,0.582,0.5097,0.8838,0.0707,0.8298
002397.SZ,梦洁股份,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2397,,,,35.3677,,,,55.7025,,18.2071,,40.3604,,,,34.5255,,14.0524,,47.7336,6.8228,4.6764,7.6522,14.8638,1.9298,3.9838,6.2515,10.5819,2.1343,4.2235,4.1992,5.2352,2.2673,4.2625,4.4954,8.6236,2.3919,4.5788,4.9132,12.1207,2.4652,4.3973,4.7884,11.6459,2.3001,4.0154,4.0861,6.8729,2.472,4.8542,4.9654,2.9946,0.4517,0.1366,0.6733,0.5559,0.7203,0.4357,0.7436,0.167,0.1654,0.8139,0.0705,0.7059,0.2025,0.3658,0.801,0.0871,0.94,0.3405,0.1019,0.9979,0.7684,0.7414,0.9663,0.8074,0.896,0.9535,0.4312,0.7988,0.2182,0.3318,0.0511,0.9154,0.7184,0.6725,0.3896,0.9716,0.4938,0.6311,0.6056,0.7153,0.0362,0.1479,0.6123,0.741,0.6975,0.7645,0.4971,0.7756,0.7879,0.2461,0.3087,0.373,0.7331,0.3714,0.0039,0.0487,0.4273,0.7817,0.1294,0.5389,0.153,0.274,0.5668,0.9325,0.889,0.7708,0.8773,0.7416,0.6927,0.2291,0.1802,0.821,0.3232,0.6431,0.0395,0.4923,0.7716,0.6593,0.8774,0.8104,0.6851,0.7884,0.4387,0.6749,0.1076,0.9549,0.7804,0.2306,0.431,0.745,0.0621,0.1516
002398.SZ,建研集团,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2909,,,,45.3351,,,,29.0851,,15.756,,28.9873,5.039,3.492,5.3166,8.2962,1.7278,4.6496,7.7218,11.5562,2.9651,6.7603,10.9555,14.5932,3.6114,8.0908,11.7936,14.8709,2.63,6.692,9.9317,12.8727,2.5752,5.8706,8.5456,10.5822,1.9359,4.2869,6.2224,8.1057,1.4363,3.6442,6.0671,8.6654,0.9604,0.7169,0.7639,0.2594,0.7647,0.2474,0.2429,0.5149,0.9161,0.0863,0.7924,0.1267,0.5324,0.1971,0.5587,0.3715,0.217,0.2909,0.8949,0.4721,0.6695,0.7537,0.0531,0.8785,0.0778,0.4899,0.5533,0.2901,0.0883,0.9156,0.1443,0.709,0.5616,0.5332,0.632,0.5495,0.6426,0.8339,0.6434,0.4015,0.0112,0.6346,0.0853,0.4592,0.4315,0.2398,0.1757,0.3342,0.3473,0.5481,0.5133,0.0211,0.1855,0.2874,0.992,0.1492,0.1465,0.8359,0.9445,0.8354,0.1292,0.6057,0.1344,0.9882,0.4308,0.3827,0.883,0.7594,0.3226,0.0811,0.8747,0.7376,0.268,0.6055,0.6438,0.3543,0.2812,0.727,0.0222,0.8974,0.4588,0.6101,0.2362,0.7903,0.2066,0.0528,0.4192,0.6301,0.0175,0.1405,0.9209,0.7408
002399.SZ,海普瑞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4286,,,,57.3329,,,,71.0552,,63.7259,,117.8761,20.9879,14.1757,21.5975,26.7094,1.8844,4.6583,6.5012,7.8703,2.196,4.2587,6.1404,7.9148,1.725,3.1832,3.67,3.9797,0.882,1.3863,2.78,4.1619,2.2067,3.3028,5.0459,6.8254,2.3011,3.15,3.6371,4.756,-0.1513,0.0962,0.678,1.689,0.3493,0.1212,0.4421,0.3382,0.4232,0.3998,0.2052,0.7611,0.1678,0.1818,0.2489,0.9265,0.0116,0.9965,0.35,0.3003,0.9142,0.9178,0.0095,0.9907,0.1596,0.1848,0.6247,0.3168,0.9817,0.9564,0.7896,0.5073,0.0465,0.0194,0.9562,0.8728,0.2398,0.7448,0.9645,0.0359,0.7798,0.4568,0.6648,0.1355,0.1819,0.3592,0.7753,0.0105,0.6638,0.4714,0.7435,0.4547,0.1733,0.1598,0.2622,0.8061,0.0914,0.7184,0.6011,0.4524,0.6264,0.4129,0.912,0.4416,0.9241,0.2673,0.2465,0.8453,0.3856,0.2412,0.0559,0.6541,0.933,0.1123,0.8224,0.7421,0.703,0.1705,0.7732,0.3403,0.1283,0.7269,0.2072,0.8453,0.473,0.9624,0.8291,0.5762,0.5017,0.9789,0.8476,0.8367,0.551,0.499,0.6322,0.291
002400.SZ,省广集团,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2576,,,,68.1935,,,,46.922,,19.4587,,37.4782,8.4049,5.5859,9.1447,11.507,1.8483,4.1109,6.9006,9.3652,2.2629,5.2881,8.8444,15.3612,3.2904,8.5546,12.8116,20.9079,4.0526,10.5789,16.6598,24.8387,3.3415,9.5027,16.4875,25.0974,4.1392,10.1705,11.4375,16.0262,1.506,3.6038,3.2602,-3.608,0.1727,0.3489,0.5028,0.0506,0.6695,0.8054,0.9296,0.1897,0.0476,0.1635,0.9796,0.1834,0.4961,0.8238,0.055,0.424,0.3096,0.0435,0.0561,0.1939,0.1076,0.1716,0.3163,0.202,0.1061,0.3888,0.841,0.1527,0.4363,0.7553,0.9587,0.1164,0.1857,0.112,0.5911,0.2658,0.607,0.4571,0.8029,0.0072,0.5295,0.8329,0.2281,0.2786,0.2301,0.0658,0.5676,0.1962,0.498,0.1217,0.2197,0.1727,0.1609,0.2002,0.3951,0.0474,0.4352,0.1054,0.4154,0.7623,0.9038,0.9064,0.5723,0.4174,0.4193,0.7923,0.6419,0.532,0.8,0.0781,0.3894,0.37,0.0953,0.7,0.7029,0.5161,0.753,0.4568,0.1982,0.8271,0.4369,0.5861,0.644,0.2571,0.5344,0.771,0.786,0.414,0.7098,0.1077,0.2469,0.3222
002401.SZ,中远海科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9995,,,,24.2472,,,,20.9879,,10.9559,,21.3499,5.6928,5.7046,9.8072,11.2121,1.9021,4.4591,6.7252,8.0001,2.1013,4.2298,6.6513,8.0692,2.2287,4.6403,6.5206,7.8281,2.4744,4.7754,6.9283,7.9277,2.4372,4.5625,7.0361,7.9563,2.3395,4.419,6.7008,8.0886,2.2187,4.2057,6.6639,9.7365,0.8195,0.4696,0.5163,0.8902,0.9711,0.2719,0.3552,0.5663,0.0469,0.9974,0.8939,0.6145,0.6271,0.5965,0.9224,0.0199,0.9808,0.8882,0.5345,0.0436,0.0442,0.0228,0.4772,0.4585,0.3474,0.9084,0.4818,0.9626,0.614,0.5769,0.4799,0.7448,0.3047,0.6505,0.6889,0.7862,0.9573,0.5309,0.0792,0.8654,0.1603,0.4846,0.9236,0.4031,0.2026,0.2896,0.5346,0.001,0.44,0.2844,0.6658,0.9522,0.3259,0.9862,0.6239,0.5457,0.2874,0.3118,0.1534,0.6996,0.6195,0.5832,0.2233,0.9856,0.6132,0.4049,0.532,0.1607,0.6548,0.586,0.7237,0.1832,0.7123,0.6288,0.866,0.391,0.431,0.0639,0.4038,0.7578,0.6978,0.1076,0.0633,0.7474,0.9017,0.6063,0.8845,0.0942,0.4383,0.2806,0.473,0.5227
002402.SZ,和而泰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6552,,,,35.0019,,,,27.2745,,15.7472,,26.5533,7.6354,6.1573,8.3019,9.3948,1.3405,3.1103,3.2797,3.1157,0.5883,2.0782,3.2921,3.4762,0.5936,2.1227,3.6776,4.6066,1.0308,2.8028,4.8826,5.3026,1.2324,3.631,5.9983,7.7675,2.4797,5.9242,9.3033,11.5921,3.3985,9.1198,12.9273,14.9192,0.6986,0.0457,0.7575,0.4156,0.2442,0.5256,0.5997,0.3231,0.0326,0.2162,0.7231,0.7577,0.8011,0.7712,0.1984,0.1053,0.9884,0.9909,0.3489,0.4613,0.7279,0.0232,0.8541,0.2994,0.889,0.0596,0.9788,0.941,0.4552,0.3935,0.4665,0.7725,0.2551,0.2251,0.2026,0.6046,0.3009,0.8512,0.102,0.7579,0.9201,0.1915,0.4797,0.444,0.7195,0.5271,0.2291,0.1047,0.3839,0.043,0.4714,0.2478,0.2629,0.6844,0.3307,0.6576,0.6208,0.1057,0.5537,0.5404,0.584,0.4412,0.7988,0.7255,0.6797,0.6732,0.9027,0.5356,0.1241,0.6791,0.7481,0.2378,0.5548,0.2813,0.2316,0.2575,0.4863,0.943,0.0007,0.9757,0.1567,0.0499,0.0434,0.5458,0.5431,0.9677,0.9192,0.7232,0.8323,0.5835,0.0911,0.0891
002403.SZ,爱仕达,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4158,,,,30.1743,,,,28.3201,,11.8318,,24.2799,5.2821,3.6049,5.4206,6.4555,1.5831,2.113,2.0922,3.8883,1.0593,1.0605,1.1493,1.9737,0.9639,1.1732,1.4852,2.6705,1.0009,2.3719,3.3065,4.949,1.9341,3.4702,4.502,6.8151,2.619,3.9303,5.3315,7.2804,2.5021,4.0619,5.3188,8.0065,0.4911,0.9505,0.9553,0.4085,0.8219,0.1463,0.9645,0.6587,0.1848,0.8831,0.0916,0.2388,0.6661,0.9817,0.0264,0.5496,0.1689,0.7902,0.8106,0.2833,0.5433,0.505,0.7903,0.6361,0.3114,0.1198,0.084,0.2509,0.5808,0.8467,0.1533,0.9201,0.3008,0.5883,0.0133,0.5283,0.4017,0.8618,0.5818,0.8602,0.9427,0.9194,0.7102,0.3242,0.3412,0.041,0.387,0.2312,0.4816,0.9937,0.9723,0.0657,0.6253,0.5459,0.9944,0.451,0.1406,0.7336,0.2853,0.4613,0.5675,0.976,0.0433,0.7112,0.2563,0.972,0.4092,0.8333,0.764,0.6756,0.2136,0.2777,0.2833,0.0231,0.7856,0.1978,0.2369,0.993,0.4567,0.8792,0.7116,0.833,0.4814,0.2481,0.3713,0.7859,0.1588,0.3533,0.3459,0.5591,0.782,0.0055
002404.SZ,嘉欣丝绸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0172,,,,23.2383,,,,17.9764,,8.8501,,18.8242,2.9371,4.752,7.4667,10.3147,1.0554,3.7966,5.5842,7.7024,1.1571,3.6991,5.9104,7.7521,0.9493,3.3372,5.7118,6.558,0.8893,3.3118,5.746,6.2239,0.8874,2.9335,4.6153,4.6571,1.2229,3.2483,5.2615,7.8184,1.5736,4.7312,6.7924,8.5272,0.4492,0.4631,0.2608,0.3494,0.0541,0.5147,0.8771,0.909,0.0227,0.2297,0.3335,0.7347,0.1826,0.2227,0.5612,0.3177,0.4641,0.0325,0.8431,0.6179,0.0381,0.9573,0.8635,0.8963,0.4101,0.6827,0.08,0.2226,0.8377,0.4134,0.3175,0.6476,0.6366,0.3916,0.519,0.6307,0.5262,0.2033,0.7867,0.1711,0.2629,0.1773,0.9437,0.2515,0.1309,0.8092,0.2727,0.2,0.7266,0.7868,0.8112,0.0488,0.6628,0.303,0.0167,0.1768,0.6499,0.2577,0.9414,0.1381,0.4399,0.1449,0.8603,0.5518,0.4407,0.7619,0.223,0.0405,0.9273,0.4087,0.9778,0.7982,0.2474,0.4205,0.7299,0.6797,0.1975,0.2817,0.6902,0.785,0.4589,0.2703,0.6315,0.9205,0.2535,0.2666,0.3333,0.4197,0.898,0.9013,0.2867,0.4301
002405.SZ,四维图新,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0605,,,,37.616,,,,32.8133,,14.3535,,31.1746,8.6919,8.1892,13.6311,18.1105,3.5039,6.6673,10.127,12.7859,2.6087,5.0792,6.5739,6.1464,1.7202,1.9829,2.414,4.4043,1.2169,2.4362,2.9729,4.8251,1.2338,2.8748,3.5312,5.2038,1.2882,3.0315,3.8204,5.8692,1.0774,2.5928,3.3862,5.6248,0.3262,0.5312,0.766,0.7079,0.9773,0.7053,0.61,0.4678,0.0846,0.5736,0.5702,0.5296,0.4065,0.9903,0.02,0.5695,0.7114,0.2266,0.5471,0.795,0.4681,0.2979,0.9109,0.0147,0.1988,0.3623,0.6328,0.9708,0.0334,0.423,0.5856,0.739,0.3495,0.9904,0.8385,0.9361,0.2215,0.1018,0.3825,0.4302,0.8113,0.3111,0.7887,0.6146,0.8012,0.263,0.3583,0.0073,0.5232,0.6532,0.0439,0.3726,0.2544,0.4448,0.4855,0.7205,0.6838,0.5275,0.7535,0.2413,0.6801,0.5457,0.7725,0.6104,0.5585,0.2947,0.656,0.1842,0.5769,0.987,0.6444,0.2845,0.0548,0.2491,0.9426,0.7572,0.317,0.3471,0.7209,0.7015,0.9542,0.8254,0.8131,0.4035,0.163,0.4165,0.5227,0.7451,0.1677,0.869,0.0596,0.7617
002406.SZ,远东传动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7371,,,,43.9586,,,,33.0745,,17.2149,,33.2209,8.8928,8.9477,13.1099,16.2221,3.1906,6.6037,8.5381,10.3921,2.5639,4.3094,5.482,5.9974,1.6255,3.5836,4.7883,6.075,1.6601,3.6432,4.8054,6.076,1.3115,2.9651,3.6199,4.2716,1.3427,2.8618,3.8139,5.2827,1.4887,3.8686,5.3054,8.1552,0.3458,0.6527,0.1772,0.3178,0.5387,0.8245,0.86,0.4507,0.2142,0.2323,0.5993,0.0463,0.6936,0.8746,0.0758,0.4454,0.6447,0.0924,0.2261,0.9898,0.3534,0.5588,0.1646,0.2501,0.1785,0.6343,0.4188,0.1737,0.9665,0.0964,0.0307,0.7657,0.1562,0.2999,0.153,0.0518,0.3998,0.7844,0.7091,0.3381,0.6507,0.9726,0.1218,0.508,0.8175,0.6479,0.2256,0.0112,0.8171,0.6013,0.5137,0.7822,0.8887,0.8353,0.1568,0.0065,0.3786,0.4596,0.3035,0.6273,0.5214,0.499,0.9612,0.4357,0.8413,0.0619,0.0491,0.7547,0.2089,0.2627,0.5845,0.3047,0.6998,0.2747,0.6519,0.1425,0.007,0.6451,0.6307,0.1624,0.1419,0.2717,0.4321,0.7171,0.8939,0.692,0.8458,0.9319,0.6851,0.9796,0.1663,0.7079
002407.SZ,多氟多,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9271,,,,21.1644,,,,36.1714,,20.8927,,36.4432,,,,26.6052,,,19.065,23.648,4.9723,3.1749,4.2251,5.4703,2.0466,4.2656,5.0284,5.7075,1.2856,2.9324,3.8486,2.9011,0.6939,0.231,0.6782,1.1193,0.4922,-0.7,-0.2261,0.2915,0.5786,0.6612,2.0059,2.2316,5.2539,11.3589,16.6683,20.3982,2.6133,5.6929,7.7699,9.4479,0.495,0.8627,0.9833,0.5453,0.3765,0.9829,0.7203,0.556,0.3321,0.7463,0.0176,0.4763,0.3614,0.175,0.7881,0.9883,0.4079,0.9367,0.4042,0.8152,0.4072,0.1236,0.1259,0.7268,0.0181,0.2757,0.1221,0.8602,0.9763,0.36,0.5517,0.7109,0.4658,0.3864,0.2926,0.4578,0.9118,0.5043,0.0301,0.0049,0.257,0.8999,0.0193,0.1774,0.5892,0.5146,0.1223,0.0252,0.1618,0.1815,0.8703,0.6777,0.0759,0.2416,0.0395,0.6901,0.1258,0.8798,0.8367,0.0548,0.9694,0.6331,0.4785,0.2242,0.5831,0.4721,0.0072,0.3653,0.9369,0.7266,0.4601,0.3562,0.5265,0.5436,0.036,0.2061,0.8896,0.4446,0.9218,0.2936,0.8398,0.8499,0.0121,0.6003,0.5314,0.8964,0.5764,0.2924,0.2995,0.8105,0.7158,0.2986
002408.SZ,齐翔腾达,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1487,,,,51.2,,,,40.9903,,18.5038,,39.9328,15.6393,9.7076,17.9312,27.238,5.2886,12.8051,16.5211,18.3104,2.4597,5.155,9.4101,10.5077,3.0161,6.0611,9.6955,10.8859,2.3873,5.2125,8.4092,8.6513,1.7131,2.9869,3.6355,3.9984,0.7156,2.4159,4.5238,8.7925,3.3126,5.3849,9.3507,13.5588,0.3375,0.2763,0.0177,0.0896,0.6124,0.3726,0.9953,0.1811,0.5633,0.4029,0.3148,0.426,0.935,0.3536,0.1811,0.7572,0.5068,0.3379,0.452,0.5546,0.3687,0.6177,0.6107,0.1279,0.7115,0.0984,0.1955,0.8724,0.1733,0.2881,0.0782,0.9963,0.2784,0.0449,0.0003,0.3163,0.5952,0.7834,0.7252,0.7254,0.6949,0.2485,0.6971,0.208,0.659,0.3395,0.4387,0.5539,0.3693,0.9499,0.3738,0.9168,0.3591,0.9998,0.5066,0.6565,0.0981,0.3195,0.8571,0.3277,0.9309,0.6733,0.4287,0.9301,0.1595,0.6761,0.7901,0.7835,0.2645,0.349,0.874,0.2429,0.8456,0.5647,0.4119,0.4029,0.6028,0.7317,0.8295,0.4862,0.8837,0.9565,0.3675,0.45,0.7571,0.53,0.9519,0.2081,0.7272,0.6026,0.2798,0.7771
002409.SZ,雅克科技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9696,,,,32.934,,,,34.0479,,18.5052,,36.269,7.245,5.2683,9.0768,10.2439,1.6105,3.2489,5.3688,6.5668,1.9598,3.2105,5.6698,7.1554,1.6866,2.7816,4.8426,6.4459,1.4205,2.5802,3.8099,4.7716,1.4217,3.0073,5.1225,6.8703,1.2824,2.2389,3.0386,4.7237,1.5492,2.7652,3.2475,2.2452,0.3906,0.97,0.204,0.1578,0.2187,0.4286,0.3872,0.0741,0.3457,0.1535,0.8112,0.5438,0.7943,0.1772,0.6029,0.5056,0.6254,0.6565,0.4427,0.2033,0.6271,0.7763,0.3034,0.7531,0.8781,0.8772,0.7288,0.9275,0.0781,0.6696,0.8602,0.7007,0.8864,0.9213,0.8953,0.7734,0.5216,0.9187,0.3353,0.3566,0.9878,0.2099,0.988,0.3912,0.0733,0.1061,0.5632,0.9865,0.8031,0.9156,0.0243,0.9347,0.6169,0.7375,0.3289,0.7788,0.4549,0.505,0.1117,0.5167,0.444,0.3233,0.6118,0.3984,0.3829,0.2201,0.7697,0.1458,0.7714,0.8432,0.691,0.3198,0.6368,0.867,0.407,0.2771,0.3386,0.5595,0.2412,0.9698,0.7337,0.4409,0.0721,0.9965,0.5802,0.2682,0.3724,0.2031,0.3252,0.5334,0.483,0.7756
